ticker,name,market_cap,gross_margin,gm_stability,rev_stability,net_cash,net_cash_to_mcap,debt_to_ebitda,debt_to_ebitda_inv,interest_coverage,survival_months,fcf_positive_years,fcf_margin,capex_intensity_inv,fcf_conversion,toll_margin_flag,revenue_cagr,share_count_change,sector,norm_earnings_yield,ni_max_drawdown,price_drawdown_52w,eliminated_reason,stress_haircut,stressed_earnings_yield,implied_haircut_gap,P1_resilience,P2_survival,P3_offense,P4_toll_model,P5_secular,P6_valuation,composite_score,crisis_sector_penalty,data_coverage,buy_score,playbook,generated_at
AAPL,Apple Inc.,4891182891008,0.4690516410716045,40.51742641230818,20.974115213972375,-16203997184.0,-0.003312899465237661,0.529523174548553,1.282835498225094,33.82913806254767,13.22720487174784,4,0.23732882225869315,0.9694469207830623,0.8817694848674226,0.23017213690534832,0.01812535743479393,-0.025089144959952292,Technology,0.020574982012022132,0.033599670086086914,0.002157371731800861,,0.35,0.013272467343071333,0.353,58.58958837772397,50.0527690558034,61.904761904761905,50.18497392438069,44.047619047619044,20.029761904761905,48.41182362135052,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
LRCX,Lam Research Corporation,381686775808,0.48705023885591736,39.13239559172592,6.001289461168008,1016456960.0,0.002663065697909609,0.475865307868791,1.3776660616776055,34.43450446962172,18.52162030557251,4,0.29367531531807145,0.9588195463872029,1.0104252963252516,0.29016746285305783,0.02285830538778799,-0.025211401109523912,Technology,0.011987712936383316,0.15144523381093614,0.2956638106922729,,0.37,0.007510627238497323,0.078,45.32990314769976,57.05216082805349,69.64285714285714,49.65422642329422,45.23809523809524,11.964285714285715,47.842298174924785,0.0,1.0,2.9,generic,2026-07-24 22:46 UTC
CF,"CF Industries Holdings, Inc.",19214413824,0.3845285149632976,12.858441570264768,3.9185476819578198,-1578000000.0,-0.08212584648452713,1.0532441278462683,0.7673159453651962,16.44137931034483,70.21203438395416,4,0.2542348955392434,0.8657538114059853,1.2378006872852234,0.0,-0.1412477014500929,-0.07751544762220874,Basic Materials,0.09815547938518263,0.5442319187089062,0.09106108904722843,,0.47,0.052020443437157796,0.379,23.196125907990318,47.21552256400987,64.58333333333333,35.425630160799656,40.5952380952381,90.35714285714288,47.66796432752201,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
2618.HK,JD LOGISTICS,85699248128,0.09103496836009503,46.175400939361865,16.79113283551469,6575716352.0,0.07673015219665102,1.9607584193883327,0.45233345770845357,9.568648096555851,25.9529568101242,4,0.05119488510883591,0.9647781940662074,1.6725357595660872,0.0,0.16480593651566067,-0.022678691542450613,Industrials,0.03519170022933529,0.0,0.12834888248378873,,0.4,0.021099015433820232,0.272,37.748184019370456,43.01940090566352,38.095238095238095,55.97050195567146,78.57142857142858,39.73214285714286,47.64978029146526,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
NFLX,"Netflix, Inc.",291850518528,0.48486575802475956,21.749603398135307,18.9290700325652,-7526750208.0,-0.02578974416753653,1.1308982226039093,0.7241663314725227,17.384273222495526,12.764665805239046,4,0.20939391943471883,0.9847681771539212,0.8615681472363542,0.2828858600825318,0.12639718371360664,-0.017621463629889145,Communication Services,0.025349231988053573,0.0,0.44516130590837966,,0.37,0.015922026540105407,-0.073,47.59382566585957,34.37260301216029,58.03571428571428,57.41960017383747,69.04761904761905,28.363095238095244,47.120221845381124,0.0,1.0,18.8,generic,2026-07-24 22:46 UTC
BLK,"BlackRock, Inc.",171654397952,0.4670465807730426,50.29802711173237,11.107193322034108,-1820000256.0,-0.010602700995222562,1.346863478156848,0.6262276103616776,13.408794788273616,46.38047610467509,4,0.1466798810703667,0.9845143706640238,0.6396542409508373,0.22348860257680866,0.1065430569599104,0.01168800835394923,Financial Services,0.03291788656402534,0.1281205840791333,0.1221695890126463,,0.42,0.018978205430035536,0.301,53.31416464891041,43.71754919006937,49.4047619047619,51.735930030421564,43.214285714285715,36.636904761904766,46.58983865693181,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
VLO,Valero Energy Corporation,89822158848,0.04376176775045441,27.69750155503641,16.386286819694085,-5758000128.0,-0.06410445041455613,1.2486145735568115,0.6672829809913033,6.404676258992806,65.0860948949858,4,0.04099863881258813,0.9935119450308508,2.1422487223168654,0.0,-0.11397235202184985,-0.07039800741868552,Energy,0.07092069575815858,0.6864742501414828,0.03907238967575166,,0.52,0.034035703124007353,0.481,24.567191283292978,38.13491685821242,36.607142857142854,72.62114298131249,40.11904761904762,72.88690476190479,46.472768195536815,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
2313.HK,SHENZHOU INTL,63990759424,0.2634519779676742,30.62726510683092,8.672586713690219,13246003200.0,0.2069986872984669,2.069026058800166,0.4312155079953638,20.8771872800792,167.20315012595282,4,0.09067701172611288,0.911627873661681,0.48245366474503637,0.0,0.037145895001117646,0.0,Consumer Cyclical,0.08276932947311665,0.06655133552468913,0.4094313074592094,,0.41,0.04859204890992614,0.003,31.764527845036316,62.51131412917195,42.857142857142854,19.688450673620167,30.23809523809524,87.5,46.286019519663164,0.0,1.0,10.6,generic,2026-07-24 22:46 UTC
ROST,"Ross Stores, Inc.",76631392256,0.2770614559404892,50.77271583660344,30.741143968209766,-592169728.0,-0.007727508408326419,1.3766243126971551,0.6147701052997724,75.90793843234411,13.785457610320066,4,0.09703532998903455,0.9639887969346159,1.0291667676746956,0.0,0.06761774010986832,-0.020266777348018628,Consumer Cyclical,0.02486688149465011,0.0,0.0051638923414389915,,0.4,0.014859471827008815,0.397,59.81234866828087,45.77738651080681,44.047619047619044,43.79101477618427,54.642857142857146,25.595238095238095,46.17873787315966,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
AVGO,Broadcom Inc.,1817015091200,0.6776652527118193,31.16889807075971,6.340276816587324,-45279002624.0,-0.0249194422453017,1.5423201751457554,0.5579360283207646,8.080685358255451,13.678842603170915,4,0.4212750637844945,0.9902484073442172,1.1637983222347141,0.925550842372731,0.24378426000041764,0.04287252166717437,Technology,0.00751204547838155,0.5813804857264593,0.2069273259980966,,0.46,0.004078989367622289,0.25,49.34019370460048,24.956892208126657,73.51190476190477,76.73321382007823,56.428571428571416,6.279761904761905,45.84080044111256,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
LMT,Lockheed Martin Corporation,133997993984,0.10152169278328536,43.33280566303922,41.30927348926131,-18802999936.0,-0.14032299571772072,2.5887430185164053,0.35226858982206277,6.29695885509839,202.92857142857142,4,0.0920477561027609,0.9780273958000213,1.3769184771775962,0.0,0.043838941337237536,-0.033947811778366144,Industrials,0.04292041864960103,0.22890173410404624,0.13905724090973504,,0.45,0.02343571026285917,0.315,49.19491525423728,29.939536456608824,43.75,59.9769122120817,51.66666666666667,50.80357142857144,45.78906807293609,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
TPL,Texas Pacific Land Corporation,28930635776,0.8545947706686378,22.04744550440016,10.635204894967291,229584008.0,0.007935671022842025,0.02605859768044841,3.622419328368646,885.5347826086957,33.02120860750489,4,0.04025983788321076,0.35632493516581265,0.06675654789603137,1.0,0.061455817167499704,-0.001556352156222407,Energy,0.01544507191130178,0.09121968267908111,0.22295703974674574,,0.43,0.008862178247750237,0.203,54.210048426150124,74.24760841063144,36.30952380952381,26.31084311169057,41.9047619047619,14.017857142857142,45.74865046196752,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
APTV,Aptiv PLC,11967140864,0.19109716638886165,38.2960231599431,12.791521084914779,-6713000192.0,-0.5609527178036566,3.103924749341031,0.2981581504464216,3.5457063711911356,20.242423834130783,4,0.07495832924796549,0.9678399843121874,3.0,0.0,0.052626267311163044,-0.07744644654025057,Consumer Cyclical,0.11456370536460328,0.9076664801343033,0.36224201641107145,,0.58,0.048132537534789806,0.218,35.0998789346247,10.89529245317726,40.17857142857142,62.19646349413298,62.857142857142854,90.11904761904762,44.53483250429615,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
1099.HK,SINOPHARM,52551847936,0.07245191302642932,65.94437700101109,17.702224693798392,-39389016064.0,-0.749526755214578,3.9578484552522624,0.23765114419740896,7.434360262824155,17.744992573305385,4,0.021769053002937435,0.9971880453261127,1.7499225027651628,0.0,0.013708662672339056,0.0,Healthcare,0.15120396926245208,0.22135300692750856,0.23315114505195877,,0.51,0.0737362930715067,0.279,44.97881355932203,11.107648313997476,35.11904761904761,74.28780964797915,25.595238095238095,97.4404761904762,44.42003341256972,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
2382.HK,SUNNY OPTICAL,62678102016,0.1969942209796238,31.532184687444072,8.603886161894962,16775541760.0,0.26764597555487024,1.0764509749663815,0.7538914131563322,13.416499690501846,57.972080875084835,4,0.07283378803448397,0.9321994620016144,0.6786954903174253,0.0,0.09200882209807149,-0.0020814600009704254,Technology,0.043258636793243384,0.5433936263703404,0.35808583614259837,,0.48,0.022370923612749817,0.125,27.009685230024218,63.19731985235114,39.88095238095238,26.51537375054324,50.71428571428571,48.452380952380956,43.868025071875046,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
BRK-B,Berkshire Hathaway Inc. New,1067491590144,,,2.2782888718247754,268497010688.0,0.2515214294585505,1.0922172042137388,0.745035897960936,17.267311106727163,,4,0.061000384875841,0.9490234384515325,0.3739397921395293,,0.20586499585407747,-0.00493618297928744,Financial Services,0.053730399873466755,0.24750828698241475,0.036745110006660475,,0.48,0.02781095425900274,0.446,5.357142857142857,64.08845514950166,38.988095238095234,25.918803418803414,71.42857142857143,58.898809523809526,43.84039845813101,0.0,0.75,0.0,generic,2026-07-24 22:46 UTC
FITB,Fifth Third Bancorp,52046356480,,,22.04450008338252,-16041999872.0,-0.30822522376113887,,,,,4,0.4313569890035143,0.9196236254392927,1.5087232355273592,,0.02874687207964821,-0.010941916630240467,Financial Services,0.046261643712278554,0.03965658217497956,0.03301329155692534,,0.36,0.029611953606592578,0.327,66.07142857142857,7.142857142857142,73.80952380952381,51.17521367521367,38.33333333333333,56.19047619047619,43.794871794871796,0.0,0.62,0.0,generic,2026-07-24 22:46 UTC
AFL,AFLAC Incorporated,63928500224,,,18.07560894170313,-6193999872.0,-0.09688949138954854,2.459863945578231,0.3690222166436551,21.604545454545455,,4,0.14721982137712475,,0.7007679648930335,,-0.03229187547440737,-0.055321555456052884,Financial Services,0.07104030258940805,0.3301488149917325,0.0,,0.46,0.03829761537436434,0.461,55.35714285714286,29.71340349746285,50.0,24.404761904761905,43.80952380952381,77.73809523809526,43.742857039553066,0.0,0.69,0.0,generic,2026-07-24 22:46 UTC
HBAN,Huntington Bancshares Incorpora,35074404352,,,18.65136938217662,-5479000064.0,-0.15621078006097566,,,,,4,0.27241421719345715,0.9671627106137006,1.0018091361374943,,0.038776548989612136,0.028004585896822975,Financial Services,0.05944505797091633,0.1282394995531725,0.09911778941565053,,0.38,0.03667040521845559,0.284,58.333333333333336,15.476190476190476,67.26190476190477,51.0042735042735,20.0,70.74404761904762,43.52749542124542,0.0,0.62,0.0,generic,2026-07-24 22:46 UTC
1024.HK,KUAISHOU-W,182152183808,0.5501554883173643,19.47890902274862,20.305336144350804,29875998720.0,0.1640166925008772,1.7713586807149595,0.49471675143092253,23.82274247491639,13.670979696191543,3,0.08246484002913655,0.8953465568442875,0.6324327227802546,0.5005182943912142,0.14875539388617476,-6.262903788356589e-05,Communication Services,0.03658753829174405,0.0,0.5416439937559406,,0.39,0.02241026742563003,-0.154,50.426755447941886,48.37258821635046,18.898809523809522,31.765808344198177,62.73809523809524,44.226190476190474,43.40109363433317,0.0,1.0,28.4,generic,2026-07-24 22:46 UTC
GD,General Dynamics Corporation,104588869632,0.1513035204567079,61.323855599292166,30.3979070343576,-6177999360.0,-0.05906937690155301,1.5156465840910465,0.5663647578231513,13.694029850746269,16.89711041849711,4,0.07533777354900095,0.97790675547098,0.9403800475059383,0.0,0.10069361914442676,-0.0049088781695151296,Industrials,0.03513041122758082,0.022123893805309734,0.0,,0.41,0.020562021606328324,0.415,54.20096852300242,30.830600773860837,40.476190476190474,47.42883528900478,56.547619047619044,38.48214285714286,43.26316260938944,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
LEN,Lennar Corporation,20389363712,0.09907659458435202,19.493139926691082,25.050672469822707,-4391505920.0,-0.21538219544415765,2.732453040895683,0.3352944660948232,,34.93229879475686,4,0.0008243792789373859,0.9944824241916517,0.013561391968641777,0.0,0.005081632765289168,-0.051895078096597436,Consumer Cyclical,0.17856550363350543,0.4715418789874109,0.4056179563380019,,0.52,0.08511097639899214,0.118,29.309927360774818,23.95407753857441,34.226190476190474,45.201271186440685,47.976190476190474,99.01785714285714,42.616223816771026,0.0,0.94,0.0,generic,2026-07-24 22:46 UTC
1299.HK,AIA,804833394688,,,8.054626255884974,-11808999424.0,-0.014672601189191276,2.0636717910132374,0.43221342105833654,12.268476621417799,,4,0.16952833047166954,0.9935360064639935,1.0769971126082771,,0.14730816125588886,-0.03741685489296742,Financial Services,0.0062637187190204505,0.08806319485078994,0.14128640907413959,,0.43,0.003552705769212141,0.292,23.809523809523807,29.330403629692064,52.67857142857143,74.12393162393163,81.30952380952381,4.761904761904762,42.24485000565788,0.0,0.75,0.0,generic,2026-07-24 22:46 UTC
NXPI,NXP Semiconductors N.V.,67975307264,0.5473958757844976,52.84522470281726,30.59953551689913,-8016000256.0,-0.11792517869566596,2.8175920298788486,0.3259885898319712,6.714592274678112,12.0880195599022,4,0.18607873502322927,0.9562311516831038,1.1296387926768927,0.49131958594832514,-0.02420874805294959,-0.008563338627652572,Technology,0.03720100874541006,0.1948207171314741,0.1906694941927437,,0.43,0.02123776591755877,0.238,73.44733656174334,11.253606978503688,55.05952380952381,55.111636245110816,27.380952380952383,43.333333333333336,41.70527946562022,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
1378.HK,CHINAHONGQIAO,228791975936,0.2556470385881199,14.670432040724858,12.897829622062785,-13465952256.0,-0.05885675055215587,1.7076872437730874,0.5108068222749826,10.487176123111974,164.30582621383667,3,0.1714931640773872,0.9313049023051365,1.2300063990690977,0.0,0.07224194076868717,0.01581651064319245,Basic Materials,0.0712121423111341,0.0,0.42068626231003337,,0.4,0.04258489113216399,-0.019,28.07506053268765,39.20476587697031,30.505952380952383,41.883963494132985,32.02380952380952,81.93452380952382,41.33297063541923,0.0,1.0,11.0,generic,2026-07-24 22:46 UTC
HAL,Halliburton Company,27868870656,0.1570501262170934,41.095515485899426,12.078357516557205,-6151000064.0,-0.22071221112347897,1.9809132489059078,0.4482469233128736,6.03125,62.534351145038165,4,0.07536963577353047,0.9434727731698521,1.3031956352299299,0.0,0.030076157483628574,-0.02555429542923182,Energy,0.07171083552930893,0.4870051979208317,0.22382501243238073,,0.5,0.03562498525103872,0.279,33.29297820823244,25.922219494105935,40.773809523809526,44.88075836592786,46.54761904761905,74.94047619047619,41.29110518009079,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
VRT,"Vertiv Holdings, LLC",111529828352,0.363170705480992,23.04656388287542,18.065919242238643,-764400128.0,-0.006853773015658842,1.3700797349202254,0.6172535699603953,21.231126596980257,16.49587664431006,3,0.18449838219337433,0.977868796371421,1.4161164465786316,0.0,0.2158543401649824,0.004559002986515459,Industrials,0.0053021690137784174,0.0,0.22823810734727934,,0.38,0.0032622861613481016,0.156,40.0726392251816,41.48761137512523,32.291666666666664,59.88075836592785,61.1904761904762,3.8392857142857144,40.9102309233978,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
SLB,SLB Limited,78370922496,0.18222807214069675,50.4983066025604,11.099898511236994,-8176999680.0,-0.10433716255435616,1.5484686393869527,0.5560286001655674,8.689964157706093,39.489037178265015,4,0.1272263918449647,0.9455024084238826,1.3464730290456433,0.0,0.08326017106596773,0.017334633299693758,Energy,0.04937736952372239,0.24366733916162295,0.09636270150542126,,0.45,0.027221789805636575,0.352,37.79661016949152,31.388586752231774,47.61904761904761,46.69165580182529,32.857142857142854,55.773809523809526,40.590544393177694,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
1088.HK,CHINA SHENHUA,942622769152,0.35078123940376243,35.1155427131331,14.484834702223491,-23942004736.0,-0.02539934904982048,1.2949452540189748,0.6472721265679995,34.26582809224319,37.86667453724318,4,0.09040201277651942,0.8358922540655644,0.5044750137183296,0.0,-0.05051267911068136,0.0,Energy,0.06312069042584909,0.14291867677463818,0.11845842277818452,,0.44,0.03564284968648068,0.317,43.55326876513317,50.72984597428675,42.26190476190476,15.281399391568884,16.309523809523807,71.25,40.57837010983522,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
GE,GE Aerospace,367017000960,0.3148620652055392,29.295286278981468,16.55737323589132,-10285000704.0,-0.02802322692708431,1.7617348235002253,0.4970834069771165,12.862396204033216,20.72594637582494,4,0.15841238687166068,0.9722385781267038,0.8345588235294118,0.0,0.1631543559703441,-0.01250251800661295,Industrials,0.01708231494345215,0.308584686774942,0.0658867174712735,,0.44,0.009510392560364601,0.377,39.92433414043583,31.818586309690428,51.19047619047619,42.41280964797914,73.45238095238095,15.476190476190476,40.38075180457872,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
BKR,Baker Hughes Company,56795930624,0.23596437457180977,47.289214396355035,10.47332048204309,-229999616.0,-0.004049579141904404,3.3528311761577294,0.2775594944935662,13.95945945945946,64.01339187679946,4,0.09147946489741464,0.9540980059856489,0.9802936630602782,0.0,0.09442943355196065,-0.006411502613831166,Energy,0.030411509786409305,0.13125209801946963,0.17826896074875165,,0.48,0.01582938323757791,0.301,39.70944309927361,39.05486899443411,43.1547619047619,37.60511734028683,54.52380952380953,30.982142857142858,40.21054265047523,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
2688.HK,ENN ENERGY,48676999168,0.11877932174612395,51.52584417768455,25.09173002900279,-12495998976.0,-0.25671259916561995,1.8371904975801812,0.47911295167325,14.480438184663537,19.744541930218322,4,0.029855681158125195,0.9366248156918815,0.5658875338753387,0.0,0.005584335381460859,-0.005648591115963941,Utilities,0.12620950561879962,0.1216255868544601,0.4067751088222469,,0.45,0.06933913446038617,0.044,46.183414043583525,25.378396838015476,35.416666666666664,25.617937853107346,30.71428571428571,95.77380952380953,40.16272001147806,0.0,1.0,4.3,generic,2026-07-24 22:46 UTC
WTW,Willis Towers Watson Public Lim,27872540672,0.42058096415327567,51.61412133858039,20.34968430672843,-5050999808.0,-0.18121777513716567,2.4976491977756052,0.3639474794706554,8.511538461538462,12.190580924424973,4,0.1592501030078286,0.9764112072517511,0.9632398753894081,0.06860321384425216,0.030704123618950474,-0.03787489152492596,Financial Services,0.03202973171716752,1.0,0.15665992761875325,,0.55,0.014533634355814794,0.39,60.529661016949156,12.640124983271406,51.488095238095234,53.69839200347675,51.07142857142858,29.49404761904762,40.115252336778994,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
HWM,Howmet Aerospace Inc.,115735093248,0.34173533688802715,27.438229849719963,26.72264679970444,-2412999936.0,-0.02084933677661074,1.8930105900635212,0.4666332516678599,13.185430463576159,41.4468096,4,0.1734125060591372,0.9451042171594765,0.9489389920424404,0.0,0.13371585224230054,-0.008593481710576611,Industrials,0.008417930747352085,0.0,0.0,,0.39,0.005124819331943579,0.391,47.08535108958838,36.989687187255235,53.273809523809526,34.560245545415036,65.47619047619047,8.065476190476192,39.98193483962143,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
USB,U.S. Bancorp,99648102400,,,11.723167094051377,-29517004800.0,-0.29621241237003226,,,,,4,0.27925718290119134,,1.0528401585204756,,0.05675735260226378,0.0052887069814735455,Financial Services,0.06302929858903164,0.06798283261802575,0.007755545067981706,,0.38,0.03890253393920958,0.375,35.714285714285715,7.738095238095238,68.15476190476191,54.166666666666664,31.547619047619047,74.58333333333333,39.92797619047619,0.0,0.56,0.0,generic,2026-07-24 22:46 UTC
2899.HK,ZIJIN MINING,861007314944,0.27727310104695224,16.984281218251624,17.55521187213441,-68834123776.0,-0.07994603829873034,1.6760631699843376,0.5191937707879705,22.75665414430233,63.889263725545135,4,0.12732707491340697,0.9112456194456783,0.8584301360155642,0.0,0.08895616249219196,0.0032861598596385377,Basic Materials,0.036291618433616134,0.0,0.2982227677406575,,0.41,0.021478582289800142,0.11,34.546004842615005,44.23388296434451,47.916666666666664,27.348707083876572,40.95238095238095,42.32142857142857,39.25026797571293,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
UNP,Union Pacific Corporation,182459957248,0.45777233782129745,54.94805780159336,35.382731297499646,-29322000512.0,-0.16070375634334644,2.4147998575943777,0.3752627039325724,8.002291825821237,14.096069868995633,4,0.2243574051407589,0.845328437372501,0.7703838610254974,0.19257445940432477,-0.004915242301498868,-0.010532738186148416,Industrials,0.037353401276622886,0.08845384395541583,0.0,,0.39,0.022642109105194416,0.394,72.0308716707022,15.208361658644936,59.82142857142857,27.847131681877446,32.73809523809524,46.16071428571429,39.19233396558418,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
NTRS,Northern Trust Corporation,22173585408,,,8.232913548551856,-14147999744.0,-0.6380564750207491,,,,,3,0.5885560941828255,0.9042590027700831,2.7401116932465888,,0.06147673310710999,-0.036656314918770194,Financial Services,0.07003039749447813,0.17118263473053894,0.05551195698894518,,0.4,0.04206254663564336,0.344,24.4047619047619,2.380952380952381,54.613095238095234,54.337606837606835,59.40476190476191,79.67261904761905,38.856066849816855,0.0,0.62,0.0,generic,2026-07-24 22:46 UTC
0016.HK,SHK PPT,349762060288,0.45050764970771684,28.317896984118285,18.409149004495962,-83541997568.0,-0.23885380106467266,3.5372737529063367,0.26404217525406093,6.828719723183391,33.98118555838406,3,0.2782284004139513,0.9353760523592426,1.0445762889845638,0.16835883235905608,-0.04097611803510515,0.0,Real Estate,0.06529486545184959,0.2033295687455557,0.17441860829195177,,0.42,0.03758803916677189,0.25,47.57566585956417,18.898485282301387,45.38690476190476,44.330454150369405,16.666666666666664,75.0,38.84212119943799,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
1810.HK,XIAOMI-W,686581874688,0.2226302446456308,33.31574530742869,5.813554384064897,62858178560.0,0.09155234193819103,1.0498422150647362,0.7693241444310199,14.659005402044441,16.775703579648496,3,0.04673921766718741,0.9720762590230404,0.5132440589789654,0.0,0.17757186365200317,0.013165245279312288,Technology,0.03104171590560123,0.0,0.5505466951985057,,0.43,0.017755976863546196,-0.123,25.73547215496368,52.37467482542277,15.029761904761903,35.44165580182529,55.833333333333336,34.13690476190476,38.094414282705216,0.0,1.0,23.1,generic,2026-07-24 22:46 UTC
0288.HK,WH GROUP,107132338176,0.17794191108256618,52.8655728561379,14.093811115711468,-530000128.0,-0.004947153558146943,1.171972687318788,0.7032483879036792,18.307692307692307,16.046147834759957,4,0.06832940840647969,0.9781988153857133,1.2220804084237396,0.0,-0.0013048960230386264,5.079159606236061e-07,Consumer Defensive,0.012083186291270514,0.5408759124087591,0.22899349581783424,,0.49,0.006114651460615482,0.265,41.59503631961259,41.50482716627984,39.58333333333333,57.3166558018253,21.904761904761905,10.595238095238095,37.766360297706754,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
APH,Amphenol Corporation,187819900928,0.3688162219037268,34.30262598868103,4.458321228184055,-14165799424.0,-0.07542224947414067,2.294481868872407,0.39300731997086397,16.22756933115824,21.603959165651883,4,0.18957163331846702,0.9568472420079066,1.0252441280472098,0.0,0.2230660589034148,0.01026196248033906,Technology,0.014008898881320573,0.0,0.13413117157932963,,0.44,0.007906321522230022,0.301,34.65496368038741,30.607931167226777,55.654761904761905,41.01857887874837,59.166666666666664,13.42261904761905,37.40889098055758,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
JBL,Jabil Inc.,32755394560,0.08878598751761627,64.85518053230712,9.507125191765388,-2583000064.0,-0.07885724164514536,1.6449729533910176,0.5277120173195714,7.068027210884353,13.487603305785125,4,0.039326219716797534,0.9842963559492651,1.7838660578386605,0.0,-0.03802902514729234,-0.07429965678689732,Technology,0.029453163760027684,0.526657060518732,0.18940437108133668,,0.52,0.014169383090239058,0.33,36.69794188861986,19.746558441316086,36.01190476190476,66.034604519774,43.80952380952381,27.827380952380953,37.019560085047196,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
GEV,GE Vernova Inc.,270262009856,0.19793527372071032,24.645940803231536,25.92139515382732,9000000000.0,0.0333010177967497,0.9472879906731776,0.8352209391474378,14.173469387755102,24.835665473478684,3,0.0974571818850478,0.9664547651570873,0.7596232596232596,0.0,0.08682326316822997,-0.005571909894025007,Industrials,0.003017442223694376,0.0,0.13628005664321907,,0.38,0.0018739700210750295,0.243,37.89648910411621,51.936180340394266,21.875,36.73973272490222,51.19047619047619,2.976190476190476,36.612050525891675,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
LVS,Las Vegas Sands Corp.,30534328320,0.49788737804409616,19.74545229438811,1.488483339252982,-11943000000.0,-0.3911335423801456,3.3719291210859783,0.2760959606244768,3.9664879356568363,13.588443396226413,3,0.13674425750941077,0.9045094875931474,1.094038106945298,0.32629126014698717,0.4685532350721122,-0.04048496137337154,Consumer Cyclical,0.050156662493108344,0.3335152838427948,0.3368829580137356,,0.54,0.022875600142016526,0.207,31.04418886198547,5.121874151906846,26.339285714285715,44.80551933941764,93.69047619047619,52.11309523809524,36.21412730679122,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
TSLA,"Tesla, Inc.",1236326809600,0.18026511436616155,23.401833335274585,9.55929460785873,34182001664.0,0.027648030762237708,0.868619232918814,0.8939592406172914,16.615384615384617,42.65316631310739,4,0.06559313275754795,0.910078353211638,1.6394306800210858,0.0,0.051943257367141005,0.05836839655559167,Consumer Cyclical,0.007786371633495959,0.5246349756650444,0.3610067860308386,,0.48,0.004050603706429298,0.119,22.73305084745763,57.798284192583324,39.285714285714285,43.96729682746632,23.92857142857143,6.488095238095237,36.040765980150475,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
CSX,CSX Corporation,98607235072,0.3324581322736304,33.572399943025374,50.58785415900449,-18061000832.0,-0.18316101063793552,2.8474602034493555,0.32284514870809067,5.4656398104265405,505.45454545454544,4,0.12141640647175703,0.794067556060176,0.5922464520595362,0.0,-0.01737875164321634,-0.03445164732944617,Industrials,0.035851831738499394,0.16743515850144092,0.0,,0.44,0.02008821798869054,0.44,56.88559322033898,27.56370595847256,46.42857142857143,15.826271186440676,40.35714285714286,38.95833333333334,36.00920524962699,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
0968.HK,XINYI SOLAR,19300261888,0.21384348447670515,17.35765651651882,4.983504835716697,-7839088128.0,-0.40616485794288515,2.3013947030204944,0.3919424927927223,4.390710092963833,76.86917280565974,1,0.14979015552535802,0.8786527444010315,3.0,0.0,0.04768586275580056,0.00931039838353187,Technology,0.11746849837907572,0.7376276297532292,0.4725000262260437,,0.54,0.05354956878380036,0.072,16.69794188861985,22.806826440085505,22.470238095238095,47.06825836592785,26.547619047619044,93.27380952380952,35.64349727987977,0.0,1.0,1.9,generic,2026-07-24 22:46 UTC
COP,ConocoPhillips,146512035840,0.2508821932681867,17.42809691851789,6.164563398513019,-16964000768.0,-0.11578571460521997,0.9991434136889948,0.8005485911715937,11.264395782643957,22.157863521764362,4,0.12287934310532031,0.7870351520086862,0.9067351026539809,0.0,-0.09106174739359629,0.0003572194097987147,Energy,0.07997636462301444,0.4134368308351178,0.1011958191831257,,0.48,0.041742325330222624,0.377,21.271186440677965,35.19739209855769,46.726190476190474,22.188450673620164,13.571428571428573,83.03571428571429,35.35638769004139,0.0,1.0,0.0,generic,2026-07-24 22:46 UTC
